N-gramm,Count
take your,25
wit .,25
"mean ,",25
. puck,25
man that,25
know .,25
me leave,25
master .,25
fear not,25
"did ,",25
even to,25
take this,25
together .,25
since you,25
? pericles,25
then the,25
banish 'd,25
"hour ,",25
in an,25
", follow",25
is one,25
", never",25
i care,25
'd !,25
"itself ,",25
o my,25
brother .,25
me out,25
i ;,25
me be,25
comes the,25
none .,25
imogen iachimo,25
: do,25
! come,25
none but,25
"valentine ,",25
rosalind .,25
? viola,25
not yet,25
% fie,25
"ear ,",25
beseech your,25
. no,25
and more,25
give her,25
much .,25
valentine duke,25
court .,25
is mine,25
think of,25
to find,25
never saw,25
"fortune ,",25
? gentleman,25
and bring,25
", peace",25
gentleman .,25
and would,25
quickly falstaff,25
"light ,",25
how you,25
good will,25
welcome to,25
have said,25
my tongue,25
but let,25
? angelo,25
and other,25
. with,25
say he,25
! —,25
thersites achilles,25
: yet,25
what news,25
king .,25
from him,25
"much ,",25
see thee,25
"shallow ,",25
bassanio portia,25
we were,25
thousand ducats,25
. widow,25
came to,25
for thou,25
? antonio,25
my head,25
? lucio,25
eyes .,24
", marry",24
be to,24
it from,24
your eyes,24
not by,24
the princess,24
"stay ,",24
master page,24
"spirit ,",24
did he,24
. yet,24
pedro benedick,24
and every,24
! she,24
call you,24
", doth",24
know that,24
not hear,24
", —for",24
is gone,24
my part,24
"petruchio ,",24
of death,24
"sun ,",24
the worst,24
; whose,24
't .,24
"pericles ,",24
claudio benedick,24
have had,24
by her,24
her with,24
duke valentine,24
see him,24
must needs,24
? come,24
turn 'd,24
. elbow,24
: go,24
i for,24
have we,24
not love,24
ring .,24
"cry ,",24
dir come,24
nor i,24
you give,24
leave .,24
my sister,24
pandarus troilus,24
"brook ,",24
mean to,24
"cousin ,",24
and bid,24
the eye,24
% look,24
upon you,24
then you,24
might be,24
"by ,",24
in these,24
now is,24
be as,24
what we,24
is :,24
? petruchio,24
not do,24
what say,24
. alonso,24
liv 'd,24
his heart,24
"friar ,",24
first .,24
not of,24
"john ,",24
% prithee,24
"hear ,",24
the air,24
make her,24
"may ,",24
the heart,24
the end,24
all is,24
", old",24
all his,24
kill 'd,24
be but,24
a king,24
. nerissa,24
? stage,24
fie !,24
here ;,24
therefore i,24
% say,24
% did,24
iachimo imogen,24
she had,24
", hear",24
made of,24
get thee,24
night .,24
by that,24
it on,24
mistress .,24
no longer,24
"camillo ,",24
? my,24
me from,24
% pardon,24
? lord,24
dare not,24
pedro leonato,24
is most,24
my sweet,24
"rest ,",24
. sir,24
: how,24
. bianca,24
to save,24
bottom quince,24
falstaff stage,23
belch fabian,23
"stand ,",23
love !,23
to show,23
's love,23
of man,23
of nature,23
"hortensio ,",23
? imogen,23
", their",23
me thy,23
the cause,23
you make,23
in them,23
in ;,23
them ?,23
canst not,23
are .,23
yours .,23
am no,23
this ;,23
fabian belch,23
to dinner,23
others .,23
in what,23
but now,23
so you,23
mine eye,23
off .,23
is done,23
what says,23
are too,23
you look,23
"wise ,",23
as good,23
! it,23
here to,23
what ?,23
shall you,23
men .,23
ford .,23
me so,23
's wife,23
not well,23
this was,23
heard of,23
lady ?,23
at that,23
; by,23
", yea",23
now ?,23
to one,23
if there,23
and blood,23
", think",23
her !,23
be his,23
they 'll,23
. jessica,23
", forsooth",23
'd from,23
what to,23
. soldier,23
you take,23
name ?,23
falstaff quickly,23
may i,23
% fair,23
"to-morrow ,",23
young man,23
'd up,23
be patient,23
man and,23
'll bring,23
love him,23
be made,23
now to,23
: all,23
if your,23
clown malvolio,23
berowne costard,23
hector .,23
and most,23
will he,23
is for,23
all things,23
; all,23
", father",23
it can,23
. nestor,23
parolles bertram,23
be sworn,23
your husband,23
'd on,23
", too",23
. as,23
comes .,23
' i,23
by some,23
bring him,23
% would,23
not me,23
trinculo stephano,23
? ford,23
% very,23
", although",22
the young,22
! good,22
that was,22
leonato claudio,22
even so,22
talk of,22
your heart,22
'd upon,22
maria belch,22
at once,22
but we,22
? dromio,22
! do,22
not tell,22
was my,22
am the,22
fisherman two,22
the purpose,22
the city,22
the head,22
"patience ,",22
. our,22
mind .,22
with it,22
me how,22
means to,22
that his,22
mistress anne,22
soft !,22
! when,22
if a,22
a goodly,22
thou shouldst,22
she has,22
all our,22
her eyes,22
the town,22
can tell,22
! who,22
; now,22
for which,22
will come,22
"sing ,",22
to put,22
boyet princess,22
"where ,",22
i find,22
nor the,22
", pardon",22
leonato don,22
tell her,22
service .,22
than this,22
the like,22
the word,22
. oberon,22
bear it,22
now in,22
? troilus,22
every day,22
a villain,22
", speak",22
"other ,",22
hath no,22
them :,22
which the,22
dumaine berowne,22
% from,22
the gentleman,22
outlaw two,22
"item ,",22
so it,22
heart ;,22
us all,22
at me,22
have to,22
am in,22
what of,22
princess king,22
. officer,22
malvolio clown,22
take him,22
they would,22
speed proteus,22
", farewell",22
and is,22
one stage,22
it that,22
troilus pandarus,22
by and,22
'll do,22
is good,22
upon thee,22
"rather ,",22
"thing ,",22
! we,22
ever i,22
stephano caliban,22
so that,22
"slave ,",22
must die,22
"lie ,",22
forth .,22
from this,22
think it,22
to any,22
are now,22
. all,22
"art ,",22
portia bassanio,22
mother 's,22
the palace,22
men 's,22
matter .,22
rather than,22
"of ,",22
isabella lucio,22
. lysimachus,22
flesh and,22
better .,22
it doth,22
"n't ,",22
% hark,22
dir pandarus,22
dead .,22
not your,22
. oliver,22
"shall ,",22
thou must,22
and claudio,22
this night,22
enter sir,22
had it,22
. fare,22
the fire,22
it by,22
master slender,21
. paris,21
angelo .,21
for 't,21
sent to,21
him out,21
% away,21
with their,21
clown stage,21
of one,21
and me,21
", —that",21
with them,21
? where,21
have lost,21
up and,21
. mariana,21
will ;,21
% first,21
that ;,21
call him,21
of ephesus,21
duke viola,21
'll speak,21
i protest,21
keep your,21
no such,21
not see,21
's life,21
i in,21
. merchant,21
parolles helena,21
follow me,21
his face,21
without a,21
their own,21
to prison,21
"air ,",21
a lord,21
both .,21
: some,21
have your,21
: why,21
: —,21
"own ,",21
alone .,21
"servant ,",21
it a,21
— for,21
i said,21
know it,21
for love,21
the two,21
mine host,21
lord angelo,21
a soldier,21
do as,21
though you,21
? achilles,21
? armado,21
do the,21
till the,21
she should,21
indeed .,21
his eye,21
"wrong ,",21
lucio isabella,21
so is,21
proteus speed,21
all ;,21
petruchio stage,21
on 't,21
touch 'd,21
make no,21
leave me,21
% true,21
the general,21
dir troilus,21
with what,21
. fisherman,21
give it,21
love i,21
% out,21
malvolio olivia,21
the state,21
an if,21
tongue .,21
that may,21
cloten lord,21
here i,21
good .,21
! thersites,21
% some,21
. before,21
not go,21
thee a,21
see her,21
provost .,21
has a,21
's as,21
"oath ,",21
that makes,21
", every",21
costard king,21
? for,21
child .,21
's heart,21
now the,21
even in,21
petruchio hortensio,21
's eyes,21
or to,21
launcelot gobbo,21
daughter .,21
? isabella,21
parolles soldier,21
. corin,21
; some,21
. queen,21
be here,21
"can ,",21
is at,21
have him,21
that doth,21
face .,21
hand :,21
of syracuse,21
duke .,21
princess boyet,21
there are,21
home .,21
"side ,",21
again :,21
her own,21
that same,21
withal .,21
% call,21
him at,21
he doth,21
quince bottom,21
hector 's,21
zero %,21
is of,21
friar peter,21
thou wert,21
adriana luce,21
or two,21
and at,21
near the,21
madam ;,21
heavens !,21
a father,21
luce adriana,21
of men,21
antipholus of,21
made a,20
will to,20
a stranger,20
thee with,20
% thus,20
daughter 's,20
daughter ?,20
was never,20
dir o,20
cause to,20
would he,20
", nay",20
", —i",20
olivia malvolio,20
they can,20
be no,20
'd thee,20
love and,20
to marry,20
shall make,20
thou know'st,20
ford page,20
it must,20
one the,20
than my,20
her by,20
will give,20
", keep",20
the whole,20
"jove ,",20
and love,20
boy .,20
at her,20
this the,20
the hour,20
", put",20
about the,20
"born ,",20
"hark ,",20
? 't,20
do :,20
think he,20
scene six,20
one word,20
him so,20
and from,20
king costard,20
the fairest,20
i a,20
", full",20
escalus pompey,20
sweet lady,20
"slender ,",20
is ;,20
i confess,20
at it,20
"gold ,",20
"hands ,",20
it seems,20
. katharine,20
but with,20
? page,20
", noble",20
are no,20
to-morrow .,20
me what,20
be of,20
to meet,20
in thee,20
? cymbeline,20
of heaven,20
if any,20
a paper,20
i desire,20
all of,20
ford stage,20
that had,20
art not,20
thee from,20
a street,20
; go,20
dinner .,20
your ways,20
lords .,20
a hundred,20
bertram parolles,20
"we ,",20
the sweet,20
", nothing",20
you from,20
dir prospero,20
down .,20
villain !,20
with child,20
home ;,20
dir king,20
your leave,20
thy head,20
enter the,20
. perdita,20
as his,20
; though,20
much to,20
that her,20
: who,20
and good,20
bless 'd,20
makes me,20
: as,20
so to,20
a dream,20
signior benedick,20
when it,20
hence .,20
's dead,20
"tears ,",20
: though,20
his life,20
it you,20
"benedick ,",20
into my,20
prove a,20
adriana dromio,20
"thoughts ,",20
will never,20
", stage",20
your fair,20
woman .,20
hath the,20
"how ,",20
go ;,20
"end ,",20
'd them,20
she comes,20
portia shylock,20
nerissa portia,20
of late,20
. ægeon,20
your mistress,20
thou wast,20
in faith,20
and these,20
shylock portia,20
helena parolles,20
nestor ulysses,20
: be,20
"state ,",20
a piece,20
. balthazar,20
clown shepherd,20
. margaret,20
to all,20
out the,20
"'t ,",20
give us,20
; thy,20
you what,20
an you,20
her that,20
to an,20
yet .,20
honest man,20
away ;,20
say it,20
"law ,",20
? adriana,20
world .,20
read it,20
", pray",20
me now,20
gentlemen .,20
belch maria,20
"two ,",20
dir belch,20
but there,20
% none,20
love of,20
", —as",20
"before ,",20
thou liest,20
but they,20
"beauty ,",20
belarius guiderius,20
% or,20
for they,20
thersites patroclus,20
leonato 's,20
patroclus thersites,20
as any,20
for we,20
that do,20
outlaw one,20
for so,19
i now,19
and did,19
dir thersites,19
power to,19
your mind,19
i found,19
i remember,19
to leave,19
say !,19
come from,19
know of,19
ulysses troilus,19
"says ,",19
", young",19
"press ,",19
a lover,19
prince of,19
hortensio petruchio,19
! mrs.,19
answer .,19
your hands,19
lady :,19
according to,19
up in,19
where we,19
adieu .,19
for .,19
you by,19
thy tongue,19
save you,19
that way,19
. titania,19
thou wouldst,19
you my,19
see this,19
had the,19
to woo,19
unless you,19
be ?,19
end .,19
blood .,19
peace .,19
king ;,19
how the,19
dir lord,19
thy name,19
shallow slender,19
's face,19
"helen ,",19
. an,19
the fashion,19
pericles fisherman,19
us ?,19
bertram lord,19
in any,19
", welcome",19
from you,19
; her,19
arviragus guiderius,19
"would ,",19
what it,19
", tranio",19
messenger .,19
", fool",19
"knave ,",19
", friar",19
be you,19
take a,19
will ?,19
the last,19
of yours,19
thou hadst,19
answer 'd,19
", brother",19
you at,19
than he,19
a young,19
street .,19
from thy,19
"achilles ,",19
"music ,",19
at sea,19
"beatrice ,",19
and 't,19
! troilus,19
bawd boult,19
% were,19
a child,19
well ?,19
viola duke,19
! they,19
know her,19
. messenger,19
set down,19
now you,19
ah !,19
which we,19
one gentleman,19
glad to,19
me by,19
three the,19
"strange ,",19
the shepherd,19
any thing,19
it had,19
dir imogen,19
my leave,19
know your,19
he do,19
"ladies ,",19
. simple,19
to kill,19
"letter ,",19
: tell,19
who hath,19
parolles .,19
maria .,19
me at,19
polixenes camillo,19
find him,19
you find,19
grumio curtis,19
him by,19
world 's,19
anon .,19
make thee,19
a one,19
and well,19
"answer ,",19
up your,19
in one,19
husband .,19
who comes,19
dir don,19
clown .,19
not her,19
quoth he,19
without the,19
and down,19
for an,19
brother ;,19
knows not,19
dir pericles,19
"great ,",19
% stand,19
wouldst thou,19
"money ,",19
honour 'd,19
less than,19
shall hear,19
dromio of,19
curtis grumio,19
a true,19
% tell,19
"office ,",19
have with,19
shall do,19
i leave,19
see it,19
troilus .,19
part .,19
", made",19
pompey escalus,19
's head,19
dir servant,19
son .,19
troilus ulysses,19
? do,19
thee not,19
pericles simonides,18
husband 's,18
again ;,18
queen 's,18
is her,18
know me,18
his love,18
stay .,18
", rather",18
make your,18
he knows,18
me here,18
him as,18
these two,18
% was,18
"note ,",18
what do,18
a present,18
", truly",18
all but,18
"years ,",18
i doubt,18
's all,18
costard berowne,18
", still",18
", adieu",18
a more,18
your servant,18
that there,18
my child,18
two gentleman,18
to .,18
hermione leontes,18
though he,18
"as ,",18
news ?,18
life is,18
his hand,18
me have,18
you here,18
prince 's,18
", save",18
comes here,18
. anne,18
it up,18
a beggar,18
"toby ,",18
"another ,",18
rest .,18
to lose,18
watch two,18
. pedant,18
three thousand,18
much more,18
all one,18
are so,18
in heaven,18
dir he,18
me on,18
how she,18
yet you,18
borachio don,18
every man,18
daughter ;,18
", antonio",18
", bid",18
"ha ,",18
dir achilles,18
of time,18
at thy,18
yet the,18
? silvia,18
. god,18
of great,18
? shylock,18
faith .,18
gave me,18
ear .,18
a friend,18
? we,18
life ;,18
with one,18
"made ,",18
his father,18
"bassanio ,",18
that e'er,18
gaoler one,18
and some,18
let your,18
not now,18
make us,18
"once ,",18
two a,18
? evans,18
you call,18
all in,18
"hair ,",18
letter to,18
a pair,18
follow .,18
she were,18
lady ;,18
from our,18
bertram king,18
king bertram,18
the doctor,18
gremio tranio,18
master doctor,18
proteus julia,18
still .,18
? parolles,18
% speak,18
than that,18
"devil ,",18
: 'tis,18
were it,18
no ?,18
malvolio belch,18
was he,18
upon our,18
"sooth ,",18
what was,18
how does,18
i perceive,18
? to,18
eyes ;,18
prince and,18
shepherd clown,18
by all,18
heart to,18
she that,18
"false ,",18
one a,18
would make,18
claudio isabella,18
"sleep ,",18
all men,18
"doctor ,",18
", two",18
"bianca ,",18
", wherein",18
; be,18
's death,18
honour .,18
"sound ,",18
the death,18
i believe,18
% never,18
diomedes cressida,18
friends .,18
saw him,18
that with,18
not one,18
% may,18
there will,18
. william,18
have spoke,18
ass .,18
not but,18
% take,18
", sit",18
i bid,18
'd so,18
nothing ;,18
we had,18
. friar,18
from whence,18
dir falstaff,18
a time,18
heart of,18
before me,18
where he,18
go ?,18
till now,18
manner of,18
are like,18
"adieu ,",18
? that,18
before .,18
", set",18
"remember ,",18
"reason ,",18
with some,18
"princess ,",18
he may,18
have them,18
thersites ajax,18
% item,18
death ;,18
in :,18
god save,18
more :,18
! then,18
falstaff mrs.,18
worse than,18
'd your,18
time of,18
begin to,18
cymbeline imogen,18
this hour,18
berowne dumaine,18
marina pericles,18
the manner,18
one thing,18
pericles marina,18
"shame ,",18
petruchio baptista,18
was i,18
our own,17
a devil,17
. outlaw,17
. thy,17
within the,17
to pass,17
well said,17
! well,17
? host,17
up to,17
say ;,17
"news ,",17
leontes hermione,17
. pistol,17
this to,17
% amen,17
the garter,17
like you,17
and their,17
do with,17
i hold,17
am so,17
? who,17
"confess ,",17
me go,17
you tell,17
as this,17
say the,17
a chain,17
ulysses nestor,17
i lov,17
with our,17
's end,17
them in,17
made to,17
do this,17
mistress ',17
home to,17
benedick stage,17
know i,17
leontes camillo,17
do beseech,17
so do,17
from thee,17
"merry ,",17
? it,17
see your,17
? beatrice,17
and speak,17
: an,17
? this,17
fool ;,17
hath he,17
camillo leontes,17
one another,17
camillo polixenes,17
another .,17
and though,17
not how,17
so in,17
"berowne ,",17
", am",17
there ;,17
think the,17
dir clown,17
'll take,17
up my,17
sir proteus,17
for their,17
troilus stage,17
"fault ,",17
so many,17
dir proteus,17
a n't,17
— i,17
a boy,17
at least,17
dir berowne,17
", hold",17
? shall,17
see me,17
"discourse ,",17
: one,17
some other,17
", very",17
we would,17
as many,17
? thurio,17
or the,17
own .,17
is't not,17
not been,17
"rosalind ,",17
because i,17
purpose .,17
a sweet,17
? portia,17
% more,17
i :,17
a strange,17
. have,17
do him,17
"hail ,",17
ere you,17
the third,17
"monster ,",17
for in,17
shakespeare --,17
him be,17
swear to,17
dir stage,17
being so,17
pair of,17
dogberry verges,17
shall go,17
lucentio .,17
go you,17
song .,17
"host ,",17
and mistress,17
lysander hermia,17
% upon,17
hermia lysander,17
", could",17
dir antipholus,17
of honour,17
wife 's,17
thou mayst,17
", whilst",17
. silvius,17
gobbo launcelot,17
bid you,17
? prospero,17
olivia clown,17
", monsieur",17
master ford,17
my sword,17
receiv 'd,17
"hermia ,",17
; yea,17
"voice ,",17
gods !,17
your lord,17
how thou,17
being a,17
did .,17
"kind ,",17
my friends,17
"brief ,",17
? cloten,17
dir ford,17
dir petruchio,17
florizel camillo,17
all your,17
from hence,17
"must ,",17
cupid 's,17
no remedy,17
now :,17
hortensio .,17
like one,17
"baptista ,",17
. lucius,17
you please,17
tranio lucentio,17
not choose,17
is nothing,17
way of,17
the lion,17
or that,17
"better ,",17
a merry,17
think so,17
ready .,17
before you,17
a christian,17
"withal ,",17
a noble,17
", heaven",17
king diana,17
him i,17
him well,17
— which,17
"command ,",17
. captain,17
we know,17
; our,17
hermia helena,17
his honour,17
your answer,17
were the,17
yet he,17
it well,17
"business ,",17
his brother,17
the business,17
time i,17
angelo antipholus,17
wont to,17
: take,17
for if,17
meet me,17
master fenton,17
away :,17
"moon ,",17
'll prove,17
london :,17
from ``,17
version by,17
craig m.a,17
! by,17
ed .,17
`` the,17
'' ed,17
. (,17
complete works,17
onenineonesix ),17
works of,17
", onenineonesix",17
m.a .,17
by mike,17
by heaven,17
online library,17
mike scott,17
william shakespeare,17
shakespeare '',17
oxford university,17
university press,17
